user_id,click,group,timestamp,age,sessions_last_30d,pages_per_session,time_on_site_min,country,timezone,device_type,browser,connection_speed,is_returning_user,email_subscriber,cart_abandonment_rate,hour_of_day,day_of_week,is_weekend,treatment,converted
1337,1,exp,2024-01-01 22:16:00,27,10,2.611759813526235,3.9583010860443424,UK,EST,mobile,chrome,fast,0,1,0.7881957082355145,20,2,0,1,1
1338,1,exp,2024-01-01 22:17:00,31,8,7.503017989224313,4.865269743715461,UK,EST,desktop,edge,medium,1,0,0.44560284063193495,18,0,0,1,1
1339,0,exp,2024-01-01 22:18:00,30,9,3.819861520759407,9.30484046221149,US,PST,desktop,chrome,fast,1,0,0.057639109445642295,18,5,1,1,0
1340,1,exp,2024-01-01 22:19:00,37,10,0.13137084596404255,11.621102309326284,UK,GMT,mobile,chrome,medium,0,0,0.4308685220133738,15,4,0,1,1
1341,1,exp,2024-01-01 22:20:00,36,9,2.5601282011214055,1.5407637370680722,DE,GMT,mobile,chrome,fast,1,1,0.22870937027084545,16,2,0,1,1
1342,0,exp,2024-01-01 22:21:00,35,12,0.22225517641073633,20.531242171930675,US,CET,desktop,safari,medium,0,0,0.22019693256002554,11,5,1,1,0
1343,1,exp,2024-01-01 22:22:00,40,4,1.3179758824081285,15.44545073698427,UK,EST,desktop,chrome,fast,1,0,0.5876715589803156,23,2,0,1,1
1344,0,exp,2024-01-01 22:23:00,49,16,2.5095203681819673,14.532180295499332,US,PST,desktop,safari,slow,1,0,0.408259505541354,10,4,0,1,0
1345,1,exp,2024-01-01 22:24:00,46,3,1.5668485024723524,3.360478132121634,DE,EST,mobile,edge,medium,0,1,0.4006501552069147,8,5,1,1,1
1346,1,exp,2024-01-01 22:25:00,18,3,0.9297366759779384,11.6672530520711,US,CET,mobile,safari,fast,1,0,0.14024711919637411,0,2,0,1,1
1347,0,exp,2024-01-01 22:26:00,18,11,0.39862626284568903,2.3730731129885165,AU,PST,mobile,chrome,medium,0,0,0.0715510412294147,7,0,0,1,0
1348,1,exp,2024-01-01 22:27:00,46,3,0.017490857007135593,8.432674732319963,US,EST,mobile,chrome,fast,1,0,0.3205257676195462,5,6,1,1,1
1349,0,exp,2024-01-01 22:28:00,18,10,2.388118175293461,10.132425017910695,US,GMT,desktop,safari,slow,1,0,0.0440333277495027,16,1,0,1,0
1350,0,exp,2024-01-01 22:29:00,32,8,6.142551681623104,7.626250819892206,AU,GMT,mobile,firefox,medium,1,1,0.29277034440519234,17,4,0,1,0
1351,0,exp,2024-01-01 22:30:00,20,7,0.7681462696103041,13.651337799241732,UK,GMT,mobile,chrome,medium,0,1,0.4364105617001033,18,4,0,1,0
1352,1,exp,2024-01-01 22:31:00,18,12,0.1932990220425484,10.280894650223738,UK,EST,mobile,chrome,fast,1,0,0.18484384810664992,19,0,0,1,1
1353,1,exp,2024-01-01 22:32:00,41,5,0.13350811971862186,18.80180483853246,US,GMT,mobile,edge,fast,0,0,0.30213256048625886,14,2,0,1,1
1354,0,exp,2024-01-01 22:33:00,44,7,2.8983207829072324,26.351093108903903,CA,EST,tablet,safari,medium,0,0,0.2610830961903829,22,0,0,1,0
1355,0,exp,2024-01-01 22:34:00,28,7,1.878504989660411,7.4026241640007076,UK,GMT,desktop,chrome,fast,1,0,0.16614310203459737,21,3,0,1,0
1356,0,exp,2024-01-01 22:35:00,18,12,0.7347798395093404,14.540156481121011,AU,PST,mobile,chrome,fast,0,0,0.29403478350341156,10,4,0,1,0
1357,1,exp,2024-01-01 22:36:00,28,8,0.5718873698661604,2.886899159250849,US,PST,mobile,firefox,medium,1,0,0.1705831300500667,11,4,0,1,1
1358,0,exp,2024-01-01 22:37:00,39,17,3.2119950675112445,11.387409828313567,CA,CET,mobile,firefox,medium,1,1,0.4685437668701174,12,5,1,1,0
1359,1,exp,2024-01-01 22:38:00,18,9,3.3926384226450574,16.37080974291695,AU,CET,desktop,chrome,fast,0,0,0.10484512867282483,15,4,0,1,1
1360,0,exp,2024-01-01 22:39:00,37,9,6.099543034364698,8.183443716496294,US,EST,mobile,safari,medium,1,1,0.5149317121617423,21,6,1,1,0
1361,1,exp,2024-01-01 22:40:00,34,9,0.010013877688688139,9.124164132769224,UK,GMT,desktop,safari,slow,1,1,0.18985629148511393,12,1,0,1,1
1362,0,exp,2024-01-01 22:41:00,41,7,3.714911821730282,3.300854129260231,CA,CET,mobile,chrome,slow,0,0,0.11078028127985069,17,6,1,1,0
1363,0,exp,2024-01-01 22:42:00,36,5,6.988192038827331,6.8810945111926,US,EST,mobile,chrome,fast,1,1,0.168952621050626,2,1,0,1,0
1364,0,exp,2024-01-01 22:43:00,23,6,4.944946433767288,3.2336593446258877,UK,PST,mobile,chrome,fast,1,0,0.5851846055972537,0,3,0,1,0
1365,0,exp,2024-01-01 22:44:00,49,8,5.232204030190291,4.968769502332453,DE,CET,desktop,chrome,medium,1,0,0.4611243575345998,11,3,0,1,0
1366,1,exp,2024-01-01 22:45:00,33,11,1.811157774075885,6.10644977725429,UK,PST,mobile,chrome,medium,1,1,0.07178534698026685,14,6,1,1,1
1367,1,exp,2024-01-01 22:46:00,34,7,0.12634488998870752,6.95611156733693,UK,GMT,mobile,chrome,medium,1,0,0.06527642889037848,11,4,0,1,1
1368,1,exp,2024-01-01 22:47:00,23,14,0.9172118699519626,3.47029566469648,AU,PST,mobile,safari,fast,1,1,0.15242138846730593,6,1,0,1,1
1369,0,exp,2024-01-01 22:48:00,29,10,0.11760301837070819,12.628547454552674,DE,EST,mobile,firefox,slow,1,1,0.3931018281313021,23,1,0,1,0
1370,1,exp,2024-01-01 22:49:00,24,9,2.4084332769997667,9.844797671141672,DE,GMT,tablet,chrome,fast,1,0,0.15330317358616352,6,0,0,1,1
1371,1,exp,2024-01-01 22:50:00,32,9,3.3616915415501385,16.036919427964623,US,GMT,desktop,firefox,medium,0,1,0.20053814632870476,15,0,0,1,1
1372,0,exp,2024-01-01 22:51:00,55,10,11.239823561982027,5.256989600744802,US,PST,mobile,chrome,medium,1,0,0.31971056699178174,17,6,1,1,0
1373,1,exp,2024-01-01 22:52:00,18,6,3.54595262797385,6.890233328754673,CA,GMT,mobile,firefox,medium,1,0,0.07072982427473555,1,2,0,1,1
1374,1,exp,2024-01-01 22:53:00,18,9,6.646046851436017,1.3842569575653327,UK,EST,desktop,chrome,medium,1,0,0.17938950977882262,1,2,0,1,1
1375,1,exp,2024-01-01 22:54:00,52,10,0.2781815091819556,33.165405152009065,CA,EST,mobile,firefox,medium,0,0,0.31422792369223185,9,5,1,1,1
1376,0,exp,2024-01-01 22:55:00,32,3,5.312831981354098,9.261108816171825,UK,PST,mobile,safari,medium,0,0,0.1675926670823495,0,6,1,1,0
1377,1,exp,2024-01-01 22:56:00,26,12,0.8457746940659429,18.723839006898988,US,EST,desktop,edge,fast,1,0,0.14003324724026076,6,1,0,1,1
1378,1,exp,2024-01-01 22:57:00,47,8,0.5526442887511047,10.680624809317363,DE,GMT,mobile,safari,medium,1,1,0.2441274516647712,16,4,0,1,1
1379,1,exp,2024-01-01 22:58:00,27,9,14.433602423241801,26.81827828983925,US,GMT,mobile,firefox,fast,1,0,0.2663145117158058,15,5,1,1,1
1380,0,exp,2024-01-01 22:59:00,56,12,1.1918450326134167,12.172586808849003,US,EST,desktop,chrome,fast,0,1,0.12081964920296795,20,6,1,1,0
1381,0,exp,2024-01-01 23:00:00,43,12,1.112991314825303,1.2181651914765588,US,GMT,mobile,safari,fast,1,1,0.5792698721773163,7,2,0,1,0
1382,0,exp,2024-01-01 23:01:00,29,4,4.99947058266744,1.2072856628867445,AU,PST,mobile,safari,medium,1,1,0.662116381081108,16,3,0,1,0
1383,1,exp,2024-01-01 23:02:00,60,5,2.6979669024417086,16.49677232374326,US,EST,mobile,safari,medium,1,0,0.39350694899854144,12,3,0,1,1
1384,1,exp,2024-01-01 23:03:00,27,5,0.3413517455882734,13.290433192759718,UK,EST,desktop,chrome,medium,1,0,0.431504712289781,15,1,0,1,1
1385,1,exp,2024-01-01 23:04:00,43,8,2.092930936540833,11.267692025968062,US,GMT,desktop,safari,fast,0,1,0.12451873962380122,6,0,0,1,1
1386,0,exp,2024-01-01 23:05:00,38,12,5.7820342534507585,10.431010059084425,UK,GMT,desktop,safari,medium,1,1,0.294262710950797,17,4,0,1,0
1387,0,exp,2024-01-01 23:06:00,50,4,2.6424294382970515,30.49659834012792,US,CET,mobile,edge,fast,0,0,0.39347429220134783,13,3,0,1,0
1388,1,exp,2024-01-01 23:07:00,53,7,4.598218656350904,5.594758593675799,CA,EST,desktop,safari,slow,1,0,0.08402797821816001,11,4,0,1,1
1389,0,exp,2024-01-01 23:08:00,35,6,0.06630373647528351,6.836740169938796,AU,EST,mobile,safari,fast,0,0,0.04036715334370674,15,3,0,1,0
1390,0,exp,2024-01-01 23:09:00,25,9,4.215958009164011,8.760927677502805,CA,EST,desktop,safari,slow,1,0,0.28897783863470294,4,1,0,1,0
1391,1,exp,2024-01-01 23:10:00,40,5,5.055092778151973,4.982573506391523,US,GMT,mobile,chrome,medium,0,1,0.5951155644578464,4,1,0,1,1
1392,1,exp,2024-01-01 23:11:00,26,11,0.9684979693619585,13.689325702900705,DE,EST,tablet,safari,fast,0,0,0.14429990752503583,13,6,1,1,1
1393,1,exp,2024-01-01 23:12:00,59,6,1.8144894409241517,9.491585856126552,US,PST,desktop,safari,slow,1,0,0.324914489958956,17,1,0,1,1
1394,0,exp,2024-01-01 23:13:00,36,11,2.8261823431815367,2.3718407572216575,DE,EST,desktop,chrome,medium,1,0,0.4687596371622329,9,0,0,1,0
1395,0,exp,2024-01-01 23:14:00,30,3,3.5325375854865304,5.699990698654528,US,GMT,mobile,chrome,fast,0,1,0.7172353777107676,0,0,0,1,0
1396,1,exp,2024-01-01 23:15:00,37,6,1.943654562655245,16.023159734957293,UK,EST,mobile,safari,fast,1,0,0.3309123411865999,4,4,0,1,1
1397,0,exp,2024-01-01 23:16:00,18,7,10.097876712242007,5.209696204586457,US,EST,mobile,firefox,fast,1,0,0.08409259777238891,16,1,0,1,0
1398,0,exp,2024-01-01 23:17:00,23,7,2.306239029661883,33.75221399114416,AU,GMT,mobile,safari,slow,1,1,0.2961180846896694,10,3,0,1,0
1399,0,exp,2024-01-01 23:18:00,49,9,1.9356739336578683,22.466070556775904,DE,EST,mobile,chrome,fast,1,0,0.08368386114686527,2,2,0,1,0
1400,1,exp,2024-01-01 23:19:00,27,8,3.4677699706928378,2.507952572477246,AU,EST,mobile,chrome,fast,0,0,0.26353469787873207,9,3,0,1,1
1401,1,exp,2024-01-01 23:20:00,22,10,2.9140618827939977,6.975762354929046,UK,EST,mobile,chrome,medium,1,1,0.07765404338952059,8,3,0,1,1
1402,0,exp,2024-01-01 23:21:00,41,4,18.348357749915323,5.009126995683845,US,EST,mobile,chrome,fast,1,1,0.5718527446325692,19,3,0,1,0
1403,0,exp,2024-01-01 23:22:00,49,5,0.14870724568295368,8.963834058474124,US,GMT,mobile,edge,slow,1,0,0.794009715560834,16,0,0,1,0
1404,1,exp,2024-01-01 23:23:00,43,4,0.27852268821061077,4.461412122003728,UK,PST,desktop,safari,slow,1,0,0.10123673540013604,18,2,0,1,1
1405,1,exp,2024-01-01 23:24:00,46,4,4.1970230874598755,6.3904183935814505,US,CET,mobile,edge,medium,0,0,0.282555366408686,23,6,1,1,1
1406,1,exp,2024-01-01 23:25:00,25,7,0.195246631166774,20.30104511095239,US,EST,desktop,chrome,fast,1,0,0.11646380330047998,18,3,0,1,1
1407,0,exp,2024-01-01 23:26:00,18,6,2.011701057057801,35.40811819045879,AU,GMT,desktop,safari,fast,1,0,0.24914599815834607,16,1,0,1,0
1408,0,exp,2024-01-01 23:27:00,53,7,8.888605940441726,7.7902862101660375,US,GMT,desktop,safari,medium,1,0,0.04041773522364702,17,3,0,1,0
1409,0,exp,2024-01-01 23:28:00,31,8,0.21362827649929816,3.0719424462720704,US,EST,mobile,safari,slow,1,0,0.2661245579676024,18,1,0,1,0
1410,1,exp,2024-01-01 23:29:00,31,12,1.5174437928456106,6.517009255150364,AU,EST,desktop,chrome,medium,1,0,0.5105869843625336,22,3,0,1,1
1411,1,exp,2024-01-01 23:30:00,50,9,1.4334272724085486,16.37443530704113,CA,PST,desktop,safari,fast,0,1,0.2542032596107963,6,1,0,1,1
1412,1,exp,2024-01-01 23:31:00,41,2,5.194194639088019,11.607026187743156,AU,PST,desktop,chrome,fast,1,1,0.28684126321313386,18,6,1,1,1
1413,0,exp,2024-01-01 23:32:00,40,6,0.8887319332398553,3.9198214955256634,DE,PST,mobile,safari,fast,1,1,0.30803490031790953,8,4,0,1,0
1414,0,exp,2024-01-01 23:33:00,60,10,6.697197626115064,3.3242829158992637,US,CET,tablet,chrome,medium,0,0,0.023576631348961385,1,5,1,1,0
1415,0,exp,2024-01-01 23:34:00,27,12,2.529609774214497,13.583630678386978,CA,GMT,mobile,chrome,fast,0,0,0.17064133920136235,19,1,0,1,0
1416,1,exp,2024-01-01 23:35:00,46,4,16.667377323065068,12.808932488311434,CA,EST,desktop,safari,slow,1,1,0.5029100432939335,13,0,0,1,1
1417,1,exp,2024-01-01 23:36:00,35,6,1.7102821984262337,6.345444998701446,CA,GMT,desktop,chrome,fast,0,0,0.4977234151831284,21,0,0,1,1
1418,0,exp,2024-01-01 23:37:00,38,10,0.46672590902673505,1.2811042373234416,UK,PST,mobile,firefox,slow,1,0,0.2947272537809251,2,1,0,1,0
1419,0,exp,2024-01-01 23:38:00,53,9,1.7232877620366924,8.388695027277372,US,GMT,mobile,safari,medium,1,0,0.12340572719921365,21,1,0,1,0
1420,1,exp,2024-01-01 23:39:00,41,5,3.819352483485183,4.784498924828255,UK,PST,mobile,safari,slow,1,1,0.3487691595958801,22,0,0,1,1
1421,1,exp,2024-01-01 23:40:00,41,9,0.26538161592935905,12.647320854987672,UK,EST,mobile,chrome,medium,1,1,0.6049494800805054,1,4,0,1,1
1422,1,exp,2024-01-01 23:41:00,47,8,1.234295862238191,26.617055086506625,CA,CET,mobile,chrome,fast,1,0,0.44130557140851895,20,0,0,1,1
1423,1,exp,2024-01-01 23:42:00,30,10,9.837658649255932,5.584368257706344,US,GMT,mobile,chrome,fast,1,1,0.29210351186206834,19,2,0,1,1
1424,1,exp,2024-01-01 23:43:00,24,3,6.934347572056703,1.05538326951355,US,GMT,mobile,firefox,medium,1,0,0.6701899859254866,5,0,0,1,1
1425,0,exp,2024-01-01 23:44:00,22,7,10.348043924910638,4.822257428146035,AU,GMT,desktop,safari,slow,1,0,0.45657146178643904,15,6,1,1,0
1426,1,exp,2024-01-01 23:45:00,18,7,7.404762280827635,26.686271818161753,DE,CET,mobile,firefox,medium,1,1,0.16215585767732082,19,2,0,1,1
1427,0,exp,2024-01-01 23:46:00,59,7,8.198057274804334,16.586651824896276,AU,PST,mobile,chrome,medium,1,0,0.10633601304282418,16,3,0,1,0
1428,1,exp,2024-01-01 23:47:00,21,14,3.158066660005879,3.9820371543897957,CA,EST,desktop,safari,fast,1,0,0.02259499586330269,19,0,0,1,1
1429,1,exp,2024-01-01 23:48:00,32,7,0.27228701221099416,5.731447054868113,AU,PST,mobile,firefox,fast,1,0,0.2703173954260036,19,2,0,1,1
1430,0,exp,2024-01-01 23:49:00,31,7,1.5172852266989811,5.084964249222151,AU,PST,mobile,chrome,medium,1,0,0.6195291340631092,22,4,0,1,0
1431,0,exp,2024-01-01 23:50:00,38,8,14.196951540402143,1.323871505544759,CA,GMT,mobile,chrome,fast,1,0,0.5613113035710358,12,2,0,1,0
1432,1,exp,2024-01-01 23:51:00,44,5,1.5953090634948999,4.060445989515692,DE,CET,mobile,chrome,fast,1,0,0.2650330386040956,12,1,0,1,1
1433,1,exp,2024-01-01 23:52:00,45,7,2.238064407879114,4.654904283327085,CA,GMT,tablet,chrome,fast,0,0,0.09060307249060007,6,1,0,1,1
1434,1,exp,2024-01-01 23:53:00,28,12,0.7426731074634781,9.3661281862421,CA,CET,mobile,chrome,medium,1,1,0.31204507130573195,11,1,0,1,1
1435,1,exp,2024-01-01 23:54:00,32,4,0.9805317238073346,5.768105059525483,US,GMT,mobile,chrome,medium,1,1,0.209909872680178,23,3,0,1,1
1436,0,exp,2024-01-01 23:55:00,38,4,3.7662656333300752,2.8745843235260957,UK,GMT,desktop,chrome,fast,1,1,0.4173180222530274,1,1,0,1,0
1437,1,exp,2024-01-01 23:56:00,32,10,6.641717580824444,10.578206121430366,US,CET,mobile,firefox,fast,0,0,0.1778386329388799,13,6,1,1,1
1438,1,exp,2024-01-01 23:57:00,54,5,0.6793543709112693,24.13745051455567,US,EST,mobile,firefox,medium,1,0,0.35832412376387957,19,1,0,1,1
1439,1,exp,2024-01-01 23:58:00,40,5,4.120910921352212,3.72529731233354,UK,GMT,tablet,edge,fast,1,0,0.6985561006102556,10,1,0,1,1
1440,0,exp,2024-01-01 23:59:00,43,9,0.15491142767485308,9.565007148003097,UK,EST,mobile,edge,medium,1,0,0.3197596609459069,14,1,0,1,0
1441,1,exp,2024-01-02 00:00:00,42,10,0.9962280355299125,2.8033701245114533,CA,EST,mobile,safari,slow,1,0,0.31306594826720197,15,3,0,1,1
1442,1,exp,2024-01-02 00:01:00,49,8,1.2384546598370063,4.066480059391259,US,EST,mobile,safari,fast,1,1,0.39947718866269755,16,0,0,1,1
1443,1,exp,2024-01-02 00:02:00,37,9,0.6113236157817928,6.6761207422138344,CA,GMT,mobile,chrome,medium,1,1,0.5387572039676182,13,4,0,1,1
1444,1,exp,2024-01-02 00:03:00,19,8,0.6937933467209342,1.7218201411074374,US,PST,mobile,edge,medium,1,1,0.19711040990665482,5,0,0,1,1
1445,1,exp,2024-01-02 00:04:00,39,5,1.233726437004702,3.6618522901692385,US,CET,mobile,edge,fast,0,0,0.4200371849648765,9,3,0,1,1
1446,1,exp,2024-01-02 00:05:00,27,6,2.4767169697669456,23.222696510174654,UK,GMT,mobile,edge,fast,1,1,0.08639847341280095,8,5,1,1,1
1447,1,exp,2024-01-02 00:06:00,28,18,0.8390276877977694,4.702563795820495,US,GMT,mobile,chrome,slow,1,0,0.09309728089301053,13,2,0,1,1
1448,0,exp,2024-01-02 00:07:00,42,9,3.9813506274091868,6.526887865199597,US,CET,tablet,chrome,fast,1,0,0.5006672772584017,12,4,0,1,0
1449,1,exp,2024-01-02 00:08:00,49,7,4.761146364834805,3.4811976877771036,CA,EST,mobile,edge,fast,1,1,0.4128667717499983,5,0,0,1,1
1450,1,exp,2024-01-02 00:09:00,35,6,2.7800857779505446,32.27237516893044,DE,GMT,tablet,chrome,medium,1,0,0.07265442883145311,23,4,0,1,1
1451,1,exp,2024-01-02 00:10:00,38,10,1.9650136085387253,5.7620887845967355,CA,GMT,mobile,safari,fast,1,1,0.5637793974161303,21,6,1,1,1
1452,0,exp,2024-01-02 00:11:00,55,11,2.930999704584369,21.95907312050502,AU,EST,desktop,edge,slow,0,0,0.4346524256623354,16,2,0,1,0
1453,1,exp,2024-01-02 00:12:00,37,4,0.21088452369286448,9.25455419960078,DE,PST,desktop,edge,medium,1,1,0.4598642216935889,16,2,0,1,1
1454,1,exp,2024-01-02 00:13:00,66,8,2.3649894501889808,11.696343300130087,UK,CET,mobile,safari,slow,1,0,0.35500076309958684,23,5,1,1,1
1455,1,exp,2024-01-02 00:14:00,41,14,7.9539477572389625,6.4001434330528335,UK,CET,tablet,firefox,fast,0,1,0.13333589501425364,16,1,0,1,1
1456,0,exp,2024-01-02 00:15:00,18,9,2.687314218292479,7.620265466831926,US,CET,mobile,firefox,fast,0,1,0.14364434070569587,15,0,0,1,0
1457,0,exp,2024-01-02 00:16:00,44,6,2.687506525471818,5.895341825841096,CA,EST,desktop,chrome,medium,0,1,0.2818862729010758,5,0,0,1,0
1458,0,exp,2024-01-02 00:17:00,39,4,1.3730712251155002,3.27396476565279,AU,EST,mobile,safari,fast,1,0,0.37103034273367236,8,3,0,1,0
1459,1,exp,2024-01-02 00:18:00,50,8,7.279461324863949,19.53122908426606,US,EST,desktop,safari,fast,0,1,0.17262159454451784,10,5,1,1,1
1460,1,exp,2024-01-02 00:19:00,43,6,0.5779237971503322,11.31067838802703,US,PST,desktop,firefox,fast,1,0,0.5158262490239651,10,1,0,1,1
1461,1,exp,2024-01-02 00:20:00,33,8,0.6762672438033054,8.421047417508717,CA,PST,tablet,chrome,fast,1,1,0.4689904597796114,1,0,0,1,1
1462,0,exp,2024-01-02 00:21:00,20,3,2.016391164251715,10.01024247386149,DE,GMT,desktop,safari,fast,1,1,0.14659111813030973,8,3,0,1,0
1463,0,exp,2024-01-02 00:22:00,32,3,3.4888917841316855,16.136417571895155,AU,EST,mobile,firefox,medium,0,1,0.3343155995614717,7,3,0,1,0
1464,0,exp,2024-01-02 00:23:00,24,5,2.7639751832925397,28.499509381486497,DE,CET,mobile,firefox,fast,1,0,0.1985870123221472,16,2,0,1,0
1465,1,exp,2024-01-02 00:24:00,28,10,3.816607957541685,7.409259840438731,UK,CET,mobile,chrome,medium,1,0,0.13406635847689233,8,6,1,1,1
1466,0,exp,2024-01-02 00:25:00,42,5,3.8973949492010154,14.451310121760857,US,EST,mobile,firefox,fast,1,0,0.08479344508744224,20,5,1,1,0
1467,1,exp,2024-01-02 00:26:00,55,6,0.9881179059165079,2.148742963903094,UK,CET,mobile,chrome,medium,1,0,0.19452270681067146,3,5,1,1,1
1468,1,exp,2024-01-02 00:27:00,39,13,0.0536104923318259,2.9336984392834067,DE,PST,mobile,chrome,fast,1,0,0.47099056572051057,10,4,0,1,1
1469,1,exp,2024-01-02 00:28:00,20,4,2.844525021841868,2.191100197120637,AU,GMT,mobile,chrome,medium,0,0,0.040700514506610254,14,2,0,1,1
1470,0,exp,2024-01-02 00:29:00,40,8,0.715081441999188,13.654672982880212,UK,PST,mobile,firefox,slow,1,0,0.12216139239609544,17,0,0,1,0
1471,1,exp,2024-01-02 00:30:00,49,11,0.31561324336106583,8.280978247261439,DE,EST,mobile,edge,slow,1,0,0.199813249258675,22,1,0,1,1
1472,1,exp,2024-01-02 00:31:00,27,13,0.8363198719979067,15.616500510044814,US,EST,mobile,safari,fast,1,0,0.21963909717424276,14,0,0,1,1
1473,1,exp,2024-01-02 00:32:00,33,12,0.8310638061436397,14.050383698903497,AU,EST,mobile,firefox,fast,1,1,0.3152067169405156,20,4,0,1,1
1474,1,exp,2024-01-02 00:33:00,35,14,5.659995405735115,9.280676206271673,UK,EST,mobile,firefox,medium,1,1,0.3472302426151871,19,5,1,1,1
1475,1,exp,2024-01-02 00:34:00,25,8,4.931197714012904,3.554841425235917,DE,EST,desktop,safari,fast,0,1,0.11025643765251075,13,6,1,1,1
1476,1,exp,2024-01-02 00:35:00,42,6,0.17093864103052772,12.819234791300465,US,CET,tablet,firefox,slow,0,0,0.1385793884052765,9,6,1,1,1
1477,0,exp,2024-01-02 00:36:00,33,9,6.83169574641089,3.674025477473131,AU,PST,tablet,chrome,medium,1,1,0.3096206304461707,21,1,0,1,0
1478,1,exp,2024-01-02 00:37:00,40,8,1.9338955035019407,6.937983313027332,DE,CET,mobile,safari,medium,1,1,0.4699455890449489,9,2,0,1,1
1479,1,exp,2024-01-02 00:38:00,24,9,2.075316722949412,12.03889753491336,US,GMT,mobile,chrome,medium,1,0,0.17451003974294166,3,4,0,1,1
1480,0,exp,2024-01-02 00:39:00,29,3,4.303254272150253,16.39787460573958,DE,EST,mobile,chrome,medium,0,0,0.12841881112147446,5,2,0,1,0
1481,1,exp,2024-01-02 00:40:00,43,10,0.4068714989131711,3.5192865956707964,US,GMT,tablet,firefox,medium,1,1,0.18500914290859238,10,0,0,1,1
1482,0,exp,2024-01-02 00:41:00,30,4,2.850507194012535,8.11575462180997,US,CET,desktop,edge,fast,1,1,0.33846583936147356,7,3,0,1,0
1483,0,exp,2024-01-02 00:42:00,55,7,2.701060235678944,3.647965317865182,UK,PST,mobile,safari,fast,1,0,0.3321424007724751,3,0,0,1,0
1484,1,exp,2024-01-02 00:43:00,30,8,2.0343512426013395,4.115063022052945,US,GMT,desktop,chrome,medium,1,0,0.5701924513100957,1,3,0,1,1
1485,1,exp,2024-01-02 00:44:00,37,2,7.593828583843049,6.517473795144166,AU,CET,tablet,chrome,slow,1,0,0.15270618405465705,20,1,0,1,1
1486,1,exp,2024-01-02 00:45:00,46,5,2.76645229873899,7.89316095887874,UK,EST,mobile,chrome,fast,0,1,0.21288466592667651,8,0,0,1,1
1487,1,exp,2024-01-02 00:46:00,18,11,2.8501233241523884,12.527445146205638,CA,CET,mobile,safari,fast,1,1,0.11932897327810217,3,0,0,1,1
1488,1,exp,2024-01-02 00:47:00,18,7,1.9016720915395862,7.092584358090157,US,PST,desktop,chrome,medium,1,1,0.24991008785034838,11,6,1,1,1
1489,1,exp,2024-01-02 00:48:00,18,6,0.7088243715122959,16.290318716852873,US,EST,desktop,edge,fast,1,1,0.17883584491119706,22,5,1,1,1
1490,0,exp,2024-01-02 00:49:00,50,5,0.892820402951559,9.868454817351736,US,EST,mobile,safari,medium,1,0,0.20635724840066558,19,6,1,1,0
1491,1,exp,2024-01-02 00:50:00,28,7,4.09473358859328,16.277272767831878,AU,PST,tablet,chrome,medium,1,0,0.5942378705084912,2,0,0,1,1
1492,0,exp,2024-01-02 00:51:00,65,10,0.5709227663935177,17.132901085583317,CA,EST,tablet,chrome,medium,1,0,0.29676202475332397,4,1,0,1,0
1493,0,exp,2024-01-02 00:52:00,28,14,2.4108547997215886,11.262706555430107,UK,CET,tablet,chrome,fast,1,1,0.31082517638520746,1,5,1,1,0
1494,1,exp,2024-01-02 00:53:00,37,10,0.9610402561100805,8.796134040228953,DE,GMT,desktop,chrome,fast,0,0,0.3118460885052593,8,4,0,1,1
1495,1,exp,2024-01-02 00:54:00,53,9,0.41560524556961437,4.455640890942677,US,EST,mobile,safari,medium,1,1,0.2339054655380436,22,0,0,1,1
1496,1,exp,2024-01-02 00:55:00,59,8,2.5831877406323764,4.933572847210428,CA,PST,mobile,firefox,slow,1,1,0.20539312193434386,0,4,0,1,1
1497,0,exp,2024-01-02 00:56:00,59,8,0.916569171323125,4.0525456926980805,US,PST,mobile,chrome,fast,0,0,0.08599781398945808,12,4,0,1,0
1498,1,exp,2024-01-02 00:57:00,49,10,0.7156761171667008,6.878404998307268,UK,EST,mobile,edge,fast,1,0,0.48716017359670216,18,5,1,1,1
1499,1,exp,2024-01-02 00:58:00,47,8,2.413354628916209,20.591154497705407,US,EST,mobile,firefox,medium,1,0,0.38636930543430503,5,4,0,1,1
1500,1,exp,2024-01-02 00:59:00,42,6,2.205735283353961,3.3872600367454795,US,EST,desktop,chrome,medium,0,1,0.6652403936402945,13,5,1,1,1
1501,0,exp,2024-01-02 01:00:00,44,11,6.269009077666624,4.166508688326653,US,GMT,desktop,chrome,fast,1,0,0.2928930038035994,8,3,0,1,0
1502,0,exp,2024-01-02 01:01:00,28,14,1.6755555322209943,5.260135003966671,UK,CET,desktop,chrome,slow,0,1,0.2513116187373567,21,4,0,1,0
1503,1,exp,2024-01-02 01:02:00,25,8,0.6946487224641112,20.74393474469151,US,PST,mobile,safari,fast,1,0,0.5160373094454922,22,5,1,1,1
1504,1,exp,2024-01-02 01:03:00,34,10,3.0497421011839982,34.353378537122346,US,PST,mobile,chrome,slow,1,0,0.3239003721042891,11,1,0,1,1
1505,1,exp,2024-01-02 01:04:00,32,10,4.7064383611612834,24.605282944322887,AU,CET,tablet,edge,fast,0,0,0.14208873502461034,7,2,0,1,1
1506,0,exp,2024-01-02 01:05:00,29,10,0.5615760620471286,18.160826978815432,UK,EST,desktop,chrome,slow,1,1,0.23909605093636283,19,0,0,1,0
1507,1,exp,2024-01-02 01:06:00,43,13,0.5620800929497612,3.0941809410714756,CA,EST,mobile,safari,slow,0,1,0.2757220909975961,15,5,1,1,1
